Date,Province/State,Country/Region,Confirmed,Deaths,Recovered
1/23/20,Qinghai,China,0,0,0
1/23/20,Macau,China,2,0,0
1/23/20,,Moldova,0,0,0
1/23/20,,Bolivia,0,0,0
1/23/20,Faroe Islands,Denmark,0,0,0
1/23/20,St Martin,France,0,0,0
1/23/20,,Honduras,0,0,0
1/23/20,Channel Islands,United Kingdom,0,0,0
1/23/20,New Brunswick,Canada,0,0,0
1/23/20,Tibet,China,0,0,0
1/23/20,,Congo (Kinshasa),0,0,0
1/23/20,,Cote d'Ivoire,0,0,0
1/23/20,Saint Barthelemy,France,0,0,0
1/23/20,,Jamaica,0,0,0
1/23/20,,Turkey,0,0,0
1/23/20,Gibraltar,United Kingdom,0,0,0
1/23/20,"Kitsap, WA",US,0,0,0
1/23/20,"Solano, CA",US,0,0,0
1/23/20,"Santa Cruz, CA",US,0,0,0
1/23/20,"Napa, CA",US,0,0,0
1/23/20,"Ventura, CA",US,0,0,0
1/23/20,"Worcester, MA",US,0,0,0
1/23/20,"Gwinnett, GA",US,0,0,0
1/23/20,"DeKalb, GA",US,0,0,0
1/23/20,"Floyd, GA",US,0,0,0
1/23/20,"Fayette, GA",US,0,0,0
1/23/20,"Gregg, TX",US,0,0,0
1/23/20,"Monmouth, NJ",US,0,0,0
1/23/20,"Burlington, NJ",US,0,0,0
1/23/20,"Camden, NJ",US,0,0,0
1/23/20,"Passaic, NJ",US,0,0,0
1/23/20,"Union, NJ",US,0,0,0
1/23/20,"Eagle, CO",US,0,0,0
1/23/20,"Larimer, CO",US,0,0,0
1/23/20,"Arapahoe, CO",US,0,0,0
1/23/20,"Gunnison, CO",US,0,0,0
1/23/20,"Kane, IL",US,0,0,0
1/23/20,"Monroe, PA",US,0,0,0
1/23/20,"Philadelphia, PA",US,0,0,0
1/23/20,"Norfolk, VA",US,0,0,0
1/23/20,"Arlington, VA",US,0,0,0
1/23/20,"Spotsylvania, VA",US,0,0,0
1/23/20,"Loudoun, VA",US,0,0,0
1/23/20,"Prince George's, MD",US,0,0,0
1/23/20,"Pottawattamie, IA",US,0,0,0
1/23/20,"Camden, NC",US,0,0,0
1/23/20,"Pima, AZ",US,0,0,0
1/23/20,"Noble, IN",US,0,0,0
1/23/20,"Adams, IN",US,0,0,0
1/23/20,"Boone, IN",US,0,0,0
1/23/20,"Dane, WI",US,0,0,0
1/23/20,"Pierce, WI",US,0,0,0
1/23/20,"Cuyahoga, OH",US,0,0,0
1/23/20,"Weber, UT",US,0,0,0
1/23/20,"Bennington County, VT",US,0,0,0
1/23/20,"Carver County, MN",US,0,0,0
1/23/20,"Charlotte County, FL",US,0,0,0
1/23/20,"Cherokee County, GA",US,0,0,0
1/23/20,"Collin County, TX",US,0,0,0
1/23/20,"Jefferson County, KY",US,0,0,0
1/23/20,"Jefferson Parish, LA",US,0,0,0
1/23/20,"Shasta County, CA",US,0,0,0
1/23/20,"Spartanburg County, SC",US,0,0,0
1/23/20,"Harrison County, KY",US,0,0,0
1/23/20,"Johnson County, IA",US,0,0,0
1/23/20,"Berkshire County, MA",US,0,0,0
1/23/20,"Davidson County, TN",US,0,0,0
1/23/20,"Douglas County, OR",US,0,0,0
1/23/20,"Fresno County, CA",US,0,0,0
1/23/20,"Harford County, MD",US,0,0,0
1/23/20,"Hendricks County, IN",US,0,0,0
1/23/20,"Hudson County, NJ",US,0,0,0
1/23/20,"Johnson County, KS",US,0,0,0
1/23/20,"Kittitas County, WA",US,0,0,0
1/23/20,"Manatee County, FL",US,0,0,0
1/23/20,"Marion County, OR",US,0,0,0
1/23/20,"Okaloosa County, FL",US,0,0,0
1/23/20,"Polk County, GA",US,0,0,0
1/23/20,"Riverside County, CA",US,0,0,0
1/23/20,"Shelby County, TN",US,0,0,0
1/23/20,"St. Louis County, MO",US,0,0,0
1/23/20,"Suffolk County, NY",US,0,0,0
1/23/20,"Ulster County, NY",US,0,0,0
1/23/20,"Volusia County, FL",US,0,0,0
1/23/20,"Fairfax County, VA",US,0,0,0
1/23/20,"Rockingham County, NH",US,0,0,0
1/23/20,"Washington, D.C.",US,0,0,0
1/23/20,"Montgomery County, PA",US,0,0,0
1/23/20,"Alameda County, CA",US,0,0,0
1/23/20,"Broward County, FL",US,0,0,0
1/23/20,"Lee County, FL",US,0,0,0
1/23/20,"Pinal County, AZ",US,0,0,0
1/23/20,"Rockland County, NY",US,0,0,0
1/23/20,"Saratoga County, NY",US,0,0,0
1/23/20,"Charleston County, SC",US,0,0,0
1/23/20,"Clark County, WA",US,0,0,0
1/23/20,"Cobb County, GA",US,0,0,0
1/23/20,"Davis County, UT",US,0,0,0
1/23/20,"El Paso County, CO",US,0,0,0
1/23/20,"Honolulu County, HI",US,0,0,0
1/23/20,"Jackson County, OR ",US,0,0,0
1/23/20,"Jefferson County, WA",US,0,0,0
1/23/20,"Kershaw County, SC",US,0,0,0
1/23/20,"Klamath County, OR",US,0,0,0
1/23/20,"Madera County, CA",US,0,0,0
1/23/20,"Pierce County, WA",US,0,0,0
1/23/20,"Tulsa County, OK",US,0,0,0
1/23/20,"Douglas County, CO",US,0,0,0
1/23/20,"Providence County, RI",US,0,0,0
1/23/20,"Chatham County, NC",US,0,0,0
1/23/20,"Delaware County, PA",US,0,0,0
1/23/20,"Douglas County, NE",US,0,0,0
1/23/20,"Fayette County, KY",US,0,0,0
1/23/20,"Marion County, IN",US,0,0,0
1/23/20,"Middlesex County, MA",US,0,0,0
1/23/20,"Nassau County, NY",US,0,0,0
1/23/20,"Ramsey County, MN",US,0,0,0
1/23/20,"Washoe County, NV",US,0,0,0
1/23/20,"Wayne County, PA",US,0,0,0
1/23/20,"Yolo County, CA",US,0,0,0
1/23/20,"Santa Clara County, CA",US,0,0,0
1/23/20,"Clark County, NV",US,0,0,0
1/23/20,"Fort Bend County, TX",US,0,0,0
1/23/20,"Grant County, WA",US,0,0,0
1/23/20,"Santa Rosa County, FL",US,0,0,0
1/23/20,"Williamson County, TN",US,0,0,0
1/23/20,"New York County, NY",US,0,0,0
1/23/20,"Montgomery County, MD",US,0,0,0
1/23/20,"Suffolk County, MA",US,0,0,0
1/23/20,"Denver County, CO",US,0,0,0
1/23/20,"Summit County, CO",US,0,0,0
1/23/20,"Bergen County, NJ",US,0,0,0
1/23/20,"Harris County, TX",US,0,0,0
1/23/20,"San Francisco County, CA",US,0,0,0
1/23/20,"Contra Costa County, CA",US,0,0,0
1/23/20,"Orange County, CA",US,0,0,0
1/23/20,"Norfolk County, MA",US,0,0,0
1/23/20,"Maricopa County, AZ",US,0,0,0
1/23/20,"Wake County, NC",US,0,0,0
1/23/20,"Westchester County, NY",US,0,0,0
1/23/20,"Grafton County, NH",US,0,0,0
1/23/20,"Hillsborough, FL",US,0,0,0
1/23/20,"Placer County, CA",US,0,0,0
1/23/20,"San Mateo, CA",US,0,0,0
1/23/20,"Sonoma County, CA",US,0,0,0
1/23/20,"Umatilla, OR",US,0,0,0
1/23/20,"Fulton County, GA",US,0,0,0
1/23/20,"Washington County, OR",US,0,0,0
1/23/20,"Snohomish County, WA",US,0,0,0
1/23/20,"Humboldt County, CA",US,0,0,0
1/23/20,"Sacramento County, CA",US,0,0,0
1/23/20,"San Diego County, CA",US,0,0,0
1/23/20,"San Benito, CA",US,0,0,0
1/23/20,"Los Angeles, CA",US,0,0,0
1/23/20,"King County, WA",US,1,0,0
1/23/20,"Cook County, IL",US,0,0,0
1/23/20,"Skagit, WA",US,0,0,0
1/23/20,"Thurston, WA",US,0,0,0
1/23/20,"Island, WA",US,0,0,0
1/23/20,"Whatcom, WA",US,0,0,0
1/23/20,"Marin, CA",US,0,0,0
1/23/20,"Calaveras, CA",US,0,0,0
1/23/20,"Stanislaus, CA",US,0,0,0
1/23/20,"San Joaquin, CA",US,0,0,0
1/23/20,"Essex, MA",US,0,0,0
1/23/20,"Charlton, GA",US,0,0,0
1/23/20,"Collier, FL",US,0,0,0
1/23/20,"Pinellas, FL",US,0,0,0
1/23/20,"Alachua, FL",US,0,0,0
1/23/20,"Nassau, FL",US,0,0,0
1/23/20,"Pasco, FL",US,0,0,0
1/23/20,"Dallas, TX",US,0,0,0
1/23/20,"Tarrant, TX",US,0,0,0
1/23/20,"Montgomery, TX",US,0,0,0
1/23/20,"Middlesex, NJ",US,0,0,0
1/23/20,"Jefferson, CO",US,0,0,0
1/23/20,"Multnomah, OR",US,0,0,0
1/23/20,"Polk, OR",US,0,0,0
1/23/20,"Deschutes, OR",US,0,0,0
1/23/20,"McHenry, IL",US,0,0,0
1/23/20,"Lake, IL",US,0,0,0
1/23/20,"Bucks, PA",US,0,0,0
1/23/20,"Hanover, VA",US,0,0,0
1/23/20,"Lancaster, SC",US,0,0,0
1/23/20,"Sullivan, TN",US,0,0,0
1/23/20,"Johnson, IN",US,0,0,0
1/23/20,"Howard, IN",US,0,0,0
1/23/20,"St. Joseph, IN",US,0,0,0
1/23/20,"Knox, NE",US,0,0,0
1/23/20,"Stark, OH",US,0,0,0
1/23/20,"Anoka, MN",US,0,0,0
1/23/20,"Olmsted, MN",US,0,0,0
1/23/20,"Summit, UT",US,0,0,0
1/23/20,"Fairfield, CT",US,0,0,0
1/23/20,"Litchfield, CT",US,0,0,0
1/23/20,"Orleans, LA",US,0,0,0
1/23/20,"Pennington, SD",US,0,0,0
1/23/20,"Beadle, SD",US,0,0,0
1/23/20,"Charles Mix, SD",US,0,0,0
1/23/20,"Davison, SD",US,0,0,0
1/23/20,"Minnehaha, SD",US,0,0,0
1/23/20,"Bon Homme, SD",US,0,0,0
1/23/20,"Socorro, NM",US,0,0,0
1/23/20,"Bernalillo, NM",US,0,0,0
1/23/20,"Oakland, MI",US,0,0,0
1/23/20,"Wayne, MI",US,0,0,0
1/23/20,"New Castle, DE",US,0,0,0
1/23/20,,Cuba,0,0,0
1/23/20,,Guyana,0,0,0
1/23/20,Australian Capital Territory,Australia,0,0,0
1/23/20,United Kingdom,United Kingdom,0,0,0
1/23/20,,Kazakhstan,0,0,0
1/23/20,French Polynesia,France,0,0,0
1/23/20,Manitoba,Canada,0,0,0
1/23/20,Saskatchewan,Canada,0,0,0
1/23/20,,Ethiopia,0,0,0
1/23/20,,Sudan,0,0,0
1/23/20,,Guinea,0,0,0
1/23/20,Grand Princess,Canada,0,0,0
1/23/20,,Kenya,0,0,0
1/23/20,,Antigua and Barbuda,0,0,0
1/23/20,Alabama,US,0,0,0
1/23/20,,Uruguay,0,0,0
1/23/20,,Ghana,0,0,0
1/23/20,Puerto Rico,US,0,0,0
1/23/20,,Namibia,0,0,0
1/23/20,,Seychelles,0,0,0
1/23/20,,Trinidad and Tobago,0,0,0
1/23/20,,Venezuela,0,0,0
1/23/20,,Eswatini,0,0,0
1/23/20,,Gabon,0,0,0
1/23/20,,Guatemala,0,0,0
1/23/20,,Mauritania,0,0,0
1/23/20,,Rwanda,0,0,0
1/23/20,,Saint Lucia,0,0,0
1/23/20,,Saint Vincent and the Grenadines,0,0,0
1/23/20,,Suriname,0,0,0
1/23/20,French Guiana,France,0,0,0
1/23/20,Guam,US,0,0,0
1/23/20,,Kosovo,0,0,0
1/23/20,Newfoundland and Labrador,Canada,0,0,0
1/23/20,Prince Edward Island,Canada,0,0,0
1/23/20,,Central African Republic,0,0,0
1/23/20,,Congo (Brazzaville),0,0,0
1/23/20,,Equatorial Guinea,0,0,0
1/23/20,Mayotte,France,0,0,0
1/23/20,,Uzbekistan,0,0,0
1/23/20,Netherlands,Netherlands,0,0,0
1/23/20,Nova Scotia,Canada,0,0,0
1/23/20,Guadeloupe,France,0,0,0
1/23/20,,Benin,0,0,0
1/23/20,,Liberia,0,0,0
1/23/20,Curacao,Netherlands,0,0,0
1/23/20,,Somalia,0,0,0
1/23/20,,Tanzania,0,0,0
1/23/20,Virgin Islands,US,0,0,0
1/23/20,Cayman Islands,United Kingdom,0,0,0
1/23/20,Reunion,France,0,0,0
1/23/20,,Barbados,0,0,0
1/23/20,,Montenegro,0,0,0
1/23/20,,Kyrgyzstan,0,0,0
1/23/20,,Mauritius,0,0,0
1/23/20,Aruba,Netherlands,0,0,0
1/23/20,,Zambia,0,0,0
1/23/20,,Djibouti,0,0,0
1/23/20,,"Gambia, The",0,0,0
1/23/20,Montserrat,United Kingdom,0,0,0
1/23/20,,"Bahamas, The",0,0,0
1/23/20,Greenland,Denmark,0,0,0
1/23/20,New Caledonia,France,0,0,0
1/23/20,Bermuda,United Kingdom,0,0,0
1/23/20,,Chad,0,0,0
1/23/20,,El Salvador,0,0,0
1/23/20,,Fiji,0,0,0
1/23/20,,Nicaragua,0,0,0
1/23/20,,Madagascar,0,0,0
1/23/20,,Haiti,0,0,0
1/23/20,,Angola,0,0,0
1/23/20,,Cabo Verde,0,0,0
1/23/20,Sint Maarten,Netherlands,0,0,0
1/23/20,,Niger,0,0,0
1/23/20,,Papua New Guinea,0,0,0
1/23/20,Isle of Man,United Kingdom,0,0,0
1/23/20,,Zimbabwe,0,0,0
1/24/20,,Thailand,5,0,0
1/24/20,,Japan,2,0,0
1/24/20,,Singapore,3,0,0
1/24/20,,Nepal,0,0,0
1/24/20,,Malaysia,0,0,0
1/24/20,British Columbia,Canada,0,0,0
1/24/20,New South Wales,Australia,0,0,0
1/24/20,Victoria,Australia,0,0,0
1/24/20,Queensland,Australia,0,0,0
1/24/20,,Cambodia,0,0,0
1/24/20,,Sri Lanka,0,0,0
1/24/20,,Germany,0,0,0
1/24/20,,Finland,0,0,0
1/24/20,,United Arab Emirates,0,0,0
1/24/20,,Philippines,0,0,0
1/24/20,,India,0,0,0
1/24/20,,Italy,0,0,0
1/24/20,,Sweden,0,0,0
1/24/20,,Spain,0,0,0
1/24/20,South Australia,Australia,0,0,0
1/24/20,,Belgium,0,0,0
1/24/20,,Egypt,0,0,0
1/24/20,From Diamond Princess,Australia,0,0,0
1/24/20,,Lebanon,0,0,0
1/24/20,,Iraq,0,0,0
1/24/20,,Oman,0,0,0
1/24/20,,Afghanistan,0,0,0
1/24/20,,Bahrain,0,0,0
1/24/20,,Kuwait,0,0,0
1/24/20,,Algeria,0,0,0
1/24/20,,Croatia,0,0,0
1/24/20,,Switzerland,0,0,0
1/24/20,,Austria,0,0,0
1/24/20,,Israel,0,0,0
1/24/20,,Pakistan,0,0,0
1/24/20,,Brazil,0,0,0
1/24/20,,Georgia,0,0,0
1/24/20,,Greece,0,0,0
1/24/20,,North Macedonia,0,0,0
1/24/20,,Norway,0,0,0
1/24/20,,Romania,0,0,0
1/24/20,,Estonia,0,0,0
1/24/20,,San Marino,0,0,0
1/24/20,,Belarus,0,0,0
1/24/20,,Iceland,0,0,0
1/24/20,,Lithuania,0,0,0
1/24/20,,Mexico,0,0,0
1/24/20,,New Zealand,0,0,0
1/24/20,,Nigeria,0,0,0
1/24/20,Western Australia,Australia,0,0,0
1/24/20,,Ireland,0,0,0
1/24/20,,Luxembourg,0,0,0
1/24/20,,Monaco,0,0,0
1/24/20,,Qatar,0,0,0
1/24/20,,Ecuador,0,0,0
1/24/20,,Azerbaijan,0,0,0
1/24/20,,Armenia,0,0,0
1/24/20,,Dominican Republic,0,0,0
1/24/20,,Indonesia,0,0,0
1/24/20,,Portugal,0,0,0
1/24/20,,Andorra,0,0,0
1/24/20,Tasmania,Australia,0,0,0
1/24/20,,Latvia,0,0,0
1/24/20,,Morocco,0,0,0
1/24/20,,Saudi Arabia,0,0,0
1/24/20,,Senegal,0,0,0
1/24/20,,Argentina,0,0,0
1/24/20,,Chile,0,0,0
1/24/20,,Jordan,0,0,0
1/24/20,,Ukraine,0,0,0
1/24/20,,Hungary,0,0,0
1/24/20,Northern Territory,Australia,0,0,0
1/24/20,,Liechtenstein,0,0,0
1/24/20,,Poland,0,0,0
1/24/20,,Tunisia,0,0,0
1/24/20,,Bosnia and Herzegovina,0,0,0
1/24/20,,Slovenia,0,0,0
1/24/20,,South Africa,0,0,0
1/24/20,,Bhutan,0,0,0
1/24/20,,Cameroon,0,0,0
1/24/20,,Colombia,0,0,0
1/24/20,,Costa Rica,0,0,0
1/24/20,,Peru,0,0,0
1/24/20,,Serbia,0,0,0
1/24/20,,Slovakia,0,0,0
1/24/20,,Togo,0,0,0
1/24/20,,Malta,0,0,0
1/24/20,,Martinique,0,0,0
1/24/20,,Bulgaria,0,0,0
1/24/20,,Maldives,0,0,0
1/24/20,,Bangladesh,0,0,0
1/24/20,,Paraguay,0,0,0
1/24/20,Ontario,Canada,0,0,0
1/24/20,Alberta,Canada,0,0,0
1/24/20,Quebec,Canada,0,0,0
1/24/20,,Albania,0,0,0
1/24/20,,Cyprus,0,0,0
1/24/20,,Brunei,0,0,0
1/24/20,Washington,US,0,0,0
1/24/20,New York,US,0,0,0
1/24/20,California,US,0,0,0
1/24/20,Massachusetts,US,0,0,0
1/24/20,Diamond Princess,US,0,0,0
1/24/20,Grand Princess,US,0,0,0
1/24/20,Georgia,US,0,0,0
1/24/20,Colorado,US,0,0,0
1/24/20,Florida,US,0,0,0
1/24/20,New Jersey,US,0,0,0
1/24/20,Oregon,US,0,0,0
1/24/20,Texas,US,0,0,0
1/24/20,Illinois,US,0,0,0
1/24/20,Pennsylvania,US,0,0,0
1/24/20,Iowa,US,0,0,0
1/24/20,Maryland,US,0,0,0
1/24/20,North Carolina,US,0,0,0
1/24/20,South Carolina,US,0,0,0
1/24/20,Tennessee,US,0,0,0
1/24/20,Virginia,US,0,0,0
1/24/20,Arizona,US,0,0,0
1/24/20,Indiana,US,0,0,0
1/24/20,Kentucky,US,0,0,0
1/24/20,District of Columbia,US,0,0,0
1/24/20,Nevada,US,0,0,0
1/24/20,New Hampshire,US,0,0,0
1/24/20,Minnesota,US,0,0,0
1/24/20,Nebraska,US,0,0,0
1/24/20,Ohio,US,0,0,0
1/24/20,Rhode Island,US,0,0,0
1/24/20,Wisconsin,US,0,0,0
1/24/20,Connecticut,US,0,0,0
1/24/20,Hawaii,US,0,0,0
1/24/20,Oklahoma,US,0,0,0
1/24/20,Utah,US,0,0,0
1/24/20,,Burkina Faso,0,0,0
1/24/20,,Holy See,0,0,0
1/24/20,,Mongolia,0,0,0
1/24/20,,Panama,0,0,0
1/24/20,Kansas,US,0,0,0
1/24/20,Louisiana,US,0,0,0
1/24/20,Missouri,US,0,0,0
1/24/20,Vermont,US,0,0,0
1/24/20,Alaska,US,0,0,0
1/24/20,Arkansas,US,0,0,0
1/24/20,Delaware,US,0,0,0
1/24/20,Idaho,US,0,0,0
1/24/20,Maine,US,0,0,0
1/24/20,Michigan,US,0,0,0
1/24/20,Mississippi,US,0,0,0
1/24/20,Montana,US,0,0,0
1/24/20,New Mexico,US,0,0,0
1/24/20,North Dakota,US,0,0,0
1/24/20,South Dakota,US,0,0,0
1/24/20,West Virginia,US,0,0,0
1/24/20,Wyoming,US,0,0,0
1/24/20,Hubei,China,549,24,31
1/24/20,,Iran,0,0,0
1/24/20,,"Korea, South",2,0,0
1/24/20,France,France,2,0,0
1/24/20,Guangdong,China,53,0,2
1/24/20,Henan,China,9,0,0
1/24/20,Zhejiang,China,43,0,1
1/24/20,Hunan,China,24,0,0
1/24/20,Anhui,China,15,0,0
1/24/20,Jiangxi,China,18,0,0
1/24/20,Shandong,China,15,0,0
1/24/20,Diamond Princess,Cruise Ship,0,0,0
1/24/20,Jiangsu,China,9,0,0
1/24/20,Chongqing,China,27,0,0
1/24/20,Sichuan,China,15,0,0
1/24/20,Heilongjiang,China,4,1,0
1/24/20,Denmark,Denmark,0,0,0
1/24/20,Beijing,China,36,0,1
1/24/20,Shanghai,China,20,0,1
1/24/20,Hebei,China,2,1,0
1/24/20,Fujian,China,10,0,0
1/24/20,Guangxi,China,23,0,0
1/24/20,Shaanxi,China,5,0,0
1/24/20,Yunnan,China,5,0,0
1/24/20,Hainan,China,8,0,0
1/24/20,Guizhou,China,3,0,0
1/24/20,Tianjin,China,8,0,0
1/24/20,Shanxi,China,1,0,0
1/24/20,Gansu,China,2,0,0
1/24/20,Hong Kong,China,2,0,0
1/24/20,Liaoning,China,4,0,0
1/24/20,Jilin,China,3,0,0
1/24/20,,Czechia,0,0,0
1/24/20,Xinjiang,China,2,0,0
1/24/20,Inner Mongolia,China,1,0,0
1/24/20,Ningxia,China,2,0,0
1/24/20,,Taiwan*,3,0,0
1/24/20,,Vietnam,2,0,0
1/24/20,,Russia,0,0,0
1/24/20,Qinghai,China,0,0,0
1/24/20,Macau,China,2,0,0
1/24/20,,Moldova,0,0,0
1/24/20,,Bolivia,0,0,0
1/24/20,Faroe Islands,Denmark,0,0,0
1/24/20,St Martin,France,0,0,0
1/24/20,,Honduras,0,0,0
1/24/20,Channel Islands,United Kingdom,0,0,0
1/24/20,New Brunswick,Canada,0,0,0
1/24/20,Tibet,China,0,0,0
1/24/20,,Congo (Kinshasa),0,0,0
1/24/20,,Cote d'Ivoire,0,0,0
1/24/20,Saint Barthelemy,France,0,0,0
1/24/20,,Jamaica,0,0,0
1/24/20,,Turkey,0,0,0
1/24/20,Gibraltar,United Kingdom,0,0,0
1/24/20,"Kitsap, WA",US,0,0,0
1/24/20,"Solano, CA",US,0,0,0
1/24/20,"Santa Cruz, CA",US,0,0,0
1/24/20,"Napa, CA",US,0,0,0
1/24/20,"Ventura, CA",US,0,0,0
1/24/20,"Worcester, MA",US,0,0,0
1/24/20,"Gwinnett, GA",US,0,0,0
1/24/20,"DeKalb, GA",US,0,0,0
1/24/20,"Floyd, GA",US,0,0,0
1/24/20,"Fayette, GA",US,0,0,0
1/24/20,"Gregg, TX",US,0,0,0
1/24/20,"Monmouth, NJ",US,0,0,0
1/24/20,"Burlington, NJ",US,0,0,0
1/24/20,"Camden, NJ",US,0,0,0
1/24/20,"Passaic, NJ",US,0,0,0
1/24/20,"Union, NJ",US,0,0,0
1/24/20,"Eagle, CO",US,0,0,0
1/24/20,"Larimer, CO",US,0,0,0
1/24/20,"Arapahoe, CO",US,0,0,0
1/24/20,"Gunnison, CO",US,0,0,0
1/24/20,"Kane, IL",US,0,0,0
1/24/20,"Monroe, PA",US,0,0,0
1/24/20,"Philadelphia, PA",US,0,0,0
1/24/20,"Norfolk, VA",US,0,0,0
1/24/20,"Arlington, VA",US,0,0,0
1/24/20,"Spotsylvania, VA",US,0,0,0
1/24/20,"Loudoun, VA",US,0,0,0
1/24/20,"Prince George's, MD",US,0,0,0
1/24/20,"Pottawattamie, IA",US,0,0,0
1/24/20,"Camden, NC",US,0,0,0
1/24/20,"Pima, AZ",US,0,0,0
1/24/20,"Noble, IN",US,0,0,0
1/24/20,"Adams, IN",US,0,0,0
1/24/20,"Boone, IN",US,0,0,0
1/24/20,"Dane, WI",US,0,0,0
1/24/20,"Pierce, WI",US,0,0,0
1/24/20,"Cuyahoga, OH",US,0,0,0
1/24/20,"Weber, UT",US,0,0,0
1/24/20,"Bennington County, VT",US,0,0,0
1/24/20,"Carver County, MN",US,0,0,0
1/24/20,"Charlotte County, FL",US,0,0,0
1/24/20,"Cherokee County, GA",US,0,0,0
1/24/20,"Collin County, TX",US,0,0,0
1/24/20,"Jefferson County, KY",US,0,0,0
1/24/20,"Jefferson Parish, LA",US,0,0,0
1/24/20,"Shasta County, CA",US,0,0,0
1/24/20,"Spartanburg County, SC",US,0,0,0
1/24/20,"Harrison County, KY",US,0,0,0
1/24/20,"Johnson County, IA",US,0,0,0
1/24/20,"Berkshire County, MA",US,0,0,0
1/24/20,"Davidson County, TN",US,0,0,0
1/24/20,"Douglas County, OR",US,0,0,0
1/24/20,"Fresno County, CA",US,0,0,0
1/24/20,"Harford County, MD",US,0,0,0
1/24/20,"Hendricks County, IN",US,0,0,0
1/24/20,"Hudson County, NJ",US,0,0,0
1/24/20,"Johnson County, KS",US,0,0,0
1/24/20,"Kittitas County, WA",US,0,0,0
1/24/20,"Manatee County, FL",US,0,0,0
1/24/20,"Marion County, OR",US,0,0,0
1/24/20,"Okaloosa County, FL",US,0,0,0
1/24/20,"Polk County, GA",US,0,0,0
1/24/20,"Riverside County, CA",US,0,0,0
1/24/20,"Shelby County, TN",US,0,0,0
1/24/20,"St. Louis County, MO",US,0,0,0
1/24/20,"Suffolk County, NY",US,0,0,0
1/24/20,"Ulster County, NY",US,0,0,0
1/24/20,"Volusia County, FL",US,0,0,0
1/24/20,"Fairfax County, VA",US,0,0,0
1/24/20,"Rockingham County, NH",US,0,0,0
1/24/20,"Washington, D.C.",US,0,0,0
1/24/20,"Montgomery County, PA",US,0,0,0
1/24/20,"Alameda County, CA",US,0,0,0
1/24/20,"Broward County, FL",US,0,0,0
1/24/20,"Lee County, FL",US,0,0,0
1/24/20,"Pinal County, AZ",US,0,0,0
1/24/20,"Rockland County, NY",US,0,0,0
1/24/20,"Saratoga County, NY",US,0,0,0
1/24/20,"Charleston County, SC",US,0,0,0
1/24/20,"Clark County, WA",US,0,0,0
1/24/20,"Cobb County, GA",US,0,0,0
1/24/20,"Davis County, UT",US,0,0,0
1/24/20,"El Paso County, CO",US,0,0,0
1/24/20,"Honolulu County, HI",US,0,0,0
1/24/20,"Jackson County, OR ",US,0,0,0
1/24/20,"Jefferson County, WA",US,0,0,0
1/24/20,"Kershaw County, SC",US,0,0,0
1/24/20,"Klamath County, OR",US,0,0,0
1/24/20,"Madera County, CA",US,0,0,0
1/24/20,"Pierce County, WA",US,0,0,0
1/24/20,"Tulsa County, OK",US,0,0,0
1/24/20,"Douglas County, CO",US,0,0,0
1/24/20,"Providence County, RI",US,0,0,0
1/24/20,"Chatham County, NC",US,0,0,0
1/24/20,"Delaware County, PA",US,0,0,0
1/24/20,"Douglas County, NE",US,0,0,0
1/24/20,"Fayette County, KY",US,0,0,0
1/24/20,"Marion County, IN",US,0,0,0
1/24/20,"Middlesex County, MA",US,0,0,0
1/24/20,"Nassau County, NY",US,0,0,0
1/24/20,"Ramsey County, MN",US,0,0,0
1/24/20,"Washoe County, NV",US,0,0,0
1/24/20,"Wayne County, PA",US,0,0,0
1/24/20,"Yolo County, CA",US,0,0,0
1/24/20,"Santa Clara County, CA",US,0,0,0
1/24/20,"Clark County, NV",US,0,0,0
1/24/20,"Fort Bend County, TX",US,0,0,0
1/24/20,"Grant County, WA",US,0,0,0
1/24/20,"Santa Rosa County, FL",US,0,0,0
1/24/20,"Williamson County, TN",US,0,0,0
1/24/20,"New York County, NY",US,0,0,0
1/24/20,"Montgomery County, MD",US,0,0,0
1/24/20,"Suffolk County, MA",US,0,0,0
1/24/20,"Denver County, CO",US,0,0,0
1/24/20,"Summit County, CO",US,0,0,0
1/24/20,"Bergen County, NJ",US,0,0,0
1/24/20,"Harris County, TX",US,0,0,0
1/24/20,"San Francisco County, CA",US,0,0,0
1/24/20,"Contra Costa County, CA",US,0,0,0
1/24/20,"Orange County, CA",US,0,0,0
1/24/20,"Norfolk County, MA",US,0,0,0
1/24/20,"Maricopa County, AZ",US,0,0,0
1/24/20,"Wake County, NC",US,0,0,0
1/24/20,"Westchester County, NY",US,0,0,0
1/24/20,"Grafton County, NH",US,0,0,0
1/24/20,"Hillsborough, FL",US,0,0,0
1/24/20,"Placer County, CA",US,0,0,0
1/24/20,"San Mateo, CA",US,0,0,0
1/24/20,"Sonoma County, CA",US,0,0,0
1/24/20,"Umatilla, OR",US,0,0,0
1/24/20,"Fulton County, GA",US,0,0,0
1/24/20,"Washington County, OR",US,0,0,0
1/24/20,"Snohomish County, WA",US,0,0,0
1/24/20,"Humboldt County, CA",US,0,0,0
1/24/20,"Sacramento County, CA",US,0,0,0
1/24/20,"San Diego County, CA",US,0,0,0
1/24/20,"San Benito, CA",US,0,0,0
1/24/20,"Los Angeles, CA",US,0,0,0
1/24/20,"King County, WA",US,1,0,0
1/24/20,"Cook County, IL",US,1,0,0
1/24/20,"Skagit, WA",US,0,0,0
1/24/20,"Thurston, WA",US,0,0,0
