Date,Country/Region,Confirmed,Deaths,Recovered,Active Cases,Previous Confirmed,Previous Deaths,Previous Recovered,Previous Active,Prev2 Confirmed,Population,Daily Confirmed,Daily Deaths,Daily Recovered,Daily Active,Previous Daily Confirmed
2020-02-07,United Arab Emirates,5,0,0,5,5,0,0,5,5,9890400,0,0,0,0,0
2020-02-07,United Kingdom,9,0,0,9,9,0,0,9,9,66435600,0,0,0,0,0
2020-02-07,Vietnam,10,0,0,10,10,0,0,10,8,96208984,0,0,0,0,2
2020-02-08,Australia,15,0,0,15,15,0,0,15,14,25654023,0,0,0,0,1
2020-02-08,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-08,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-08,Canada,7,0,0,7,7,0,0,7,5,37966227,0,0,0,0,2
2020-02-08,China,36814,805,0,36009,34110,718,0,33392,30587,1401870440,2704,87,0,2617,3523
2020-02-08,Diamond Princess,61,0,0,61,61,0,0,61,,,0,0,0,0,
2020-02-08,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-08,France,11,0,0,11,6,0,0,6,6,67069000,5,0,0,5,0
2020-02-08,Germany,13,0,0,13,13,0,0,13,12,83149300,0,0,0,0,1
2020-02-08,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-08,Italy,3,0,0,3,3,0,0,3,2,60243406,0,0,0,0,1
2020-02-08,Japan,25,0,0,25,25,0,0,25,22,126010000,0,0,0,0,3
2020-02-08,"Korea, South",24,0,0,24,24,0,0,24,23,51780579,0,0,0,0,1
2020-02-08,Malaysia,16,0,0,16,12,0,0,12,12,32726760,4,0,0,4,0
2020-02-08,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-08,Philippines,3,1,0,2,3,1,0,2,2,108438081,0,0,0,0,1
2020-02-08,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-08,Singapore,33,0,0,33,30,0,0,30,28,5703600,3,0,0,3,2
2020-02-08,Spain,1,0,0,1,1,0,0,1,1,47100396,0,0,0,0,0
2020-02-08,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-08,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-08,Taiwan*,17,0,0,17,16,0,0,16,16,23604265,1,0,0,1,0
2020-02-08,Thailand,32,0,0,32,25,0,0,25,25,66484342,7,0,0,7,0
2020-02-08,US,11,0,0,11,11,0,0,11,11,329493716,0,0,0,0,0
2020-02-08,United Arab Emirates,7,0,0,7,5,0,0,5,5,9890400,2,0,0,2,0
2020-02-08,United Kingdom,13,0,0,13,9,0,0,9,9,66435600,4,0,0,4,0
2020-02-08,Vietnam,13,0,0,13,10,0,0,10,10,96208984,3,0,0,3,0
2020-02-09,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-09,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-09,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-09,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-09,China,39829,905,0,38924,36814,805,0,36009,34110,1401870440,3015,100,0,2915,2704
2020-02-09,Diamond Princess,64,0,0,64,61,0,0,61,61,,3,0,0,3,0
2020-02-09,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-09,France,11,0,0,11,11,0,0,11,6,67069000,0,0,0,0,5
2020-02-09,Germany,14,0,0,14,13,0,0,13,13,83149300,1,0,0,1,0
2020-02-09,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-09,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-09,Japan,26,0,0,26,25,0,0,25,25,126010000,1,0,0,1,0
2020-02-09,"Korea, South",25,0,0,25,24,0,0,24,24,51780579,1,0,0,1,0
2020-02-09,Malaysia,16,0,0,16,16,0,0,16,12,32726760,0,0,0,0,4
2020-02-09,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-09,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-09,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-09,Singapore,40,0,0,40,33,0,0,33,30,5703600,7,0,0,7,3
2020-02-09,Spain,2,0,0,2,1,0,0,1,1,47100396,1,0,0,1,0
2020-02-09,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-09,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-09,Taiwan*,18,0,0,18,17,0,0,17,16,23604265,1,0,0,1,1
2020-02-09,Thailand,32,0,0,32,32,0,0,32,25,66484342,0,0,0,0,7
2020-02-09,US,11,0,0,11,11,0,0,11,11,329493716,0,0,0,0,0
2020-02-09,United Arab Emirates,7,0,0,7,7,0,0,7,5,9890400,0,0,0,0,2
2020-02-09,United Kingdom,14,0,0,14,13,0,0,13,9,66435600,1,0,0,1,4
2020-02-09,Vietnam,13,0,0,13,13,0,0,13,10,96208984,0,0,0,0,3
2020-02-10,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-10,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-10,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-10,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-10,China,42354,1012,0,41342,39829,905,0,38924,36814,1401870440,2525,107,0,2418,3015
2020-02-10,Diamond Princess,135,0,0,135,64,0,0,64,61,,71,0,0,71,3
2020-02-10,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-10,France,11,0,0,11,11,0,0,11,11,67069000,0,0,0,0,0
2020-02-10,Germany,14,0,0,14,14,0,0,14,13,83149300,0,0,0,0,1
2020-02-10,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-10,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-10,Japan,26,0,0,26,26,0,0,26,25,126010000,0,0,0,0,1
2020-02-10,"Korea, South",27,0,0,27,25,0,0,25,24,51780579,2,0,0,2,1
2020-02-10,Malaysia,18,0,0,18,16,0,0,16,16,32726760,2,0,0,2,0
2020-02-10,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-10,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-10,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-10,Singapore,45,0,0,45,40,0,0,40,33,5703600,5,0,0,5,7
2020-02-10,Spain,2,0,0,2,2,0,0,2,1,47100396,0,0,0,0,1
2020-02-10,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-10,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-10,Taiwan*,18,0,0,18,18,0,0,18,17,23604265,0,0,0,0,1
2020-02-10,Thailand,32,0,0,32,32,0,0,32,32,66484342,0,0,0,0,0
2020-02-10,US,11,0,0,11,11,0,0,11,11,329493716,0,0,0,0,0
2020-02-10,United Arab Emirates,8,0,0,8,7,0,0,7,7,9890400,1,0,0,1,0
2020-02-10,United Kingdom,14,0,0,14,14,0,0,14,13,66435600,0,0,0,0,1
2020-02-10,Vietnam,14,0,0,14,13,0,0,13,13,96208984,1,0,0,1,0
2020-02-11,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-11,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-11,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-11,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-11,China,44386,1112,0,43274,42354,1012,0,41342,39829,1401870440,2032,100,0,1932,2525
2020-02-11,Diamond Princess,135,0,0,135,135,0,0,135,64,,0,0,0,0,71
2020-02-11,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-11,France,11,0,0,11,11,0,0,11,11,67069000,0,0,0,0,0
2020-02-11,Germany,16,0,0,16,14,0,0,14,14,83149300,2,0,0,2,0
2020-02-11,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-11,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-11,Japan,26,0,0,26,26,0,0,26,26,126010000,0,0,0,0,0
2020-02-11,"Korea, South",28,0,0,28,27,0,0,27,25,51780579,1,0,0,1,2
2020-02-11,Malaysia,18,0,0,18,18,0,0,18,16,32726760,0,0,0,0,2
2020-02-11,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-11,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-11,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-11,Singapore,47,0,0,47,45,0,0,45,40,5703600,2,0,0,2,5
2020-02-11,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-11,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-11,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-11,Taiwan*,18,0,0,18,18,0,0,18,18,23604265,0,0,0,0,0
2020-02-11,Thailand,33,0,0,33,32,0,0,32,32,66484342,1,0,0,1,0
2020-02-11,US,12,0,0,12,11,0,0,11,11,329493716,1,0,0,1,0
2020-02-11,United Arab Emirates,8,0,0,8,8,0,0,8,7,9890400,0,0,0,0,1
2020-02-11,United Kingdom,15,0,0,15,14,0,0,14,14,66435600,1,0,0,1,0
2020-02-11,Vietnam,15,0,0,15,14,0,0,14,13,96208984,1,0,0,1,1
2020-02-12,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-12,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-12,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-12,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-12,China,44759,1117,0,43642,44386,1112,0,43274,42354,1401870440,373,5,0,368,2032
2020-02-12,Diamond Princess,175,0,0,175,135,0,0,135,135,,40,0,0,40,0
2020-02-12,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-12,France,11,0,0,11,11,0,0,11,11,67069000,0,0,0,0,0
2020-02-12,Germany,16,0,0,16,16,0,0,16,14,83149300,0,0,0,0,2
2020-02-12,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-12,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-12,Japan,28,0,0,28,26,0,0,26,26,126010000,2,0,0,2,0
2020-02-12,"Korea, South",28,0,0,28,28,0,0,28,27,51780579,0,0,0,0,1
2020-02-12,Malaysia,18,0,0,18,18,0,0,18,18,32726760,0,0,0,0,0
2020-02-12,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-12,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-12,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-12,Singapore,50,0,0,50,47,0,0,47,45,5703600,3,0,0,3,2
2020-02-12,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-12,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-12,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-12,Taiwan*,18,0,0,18,18,0,0,18,18,23604265,0,0,0,0,0
2020-02-12,Thailand,33,0,0,33,33,0,0,33,32,66484342,0,0,0,0,1
2020-02-12,US,12,0,0,12,12,0,0,12,11,329493716,0,0,0,0,1
2020-02-12,United Arab Emirates,8,0,0,8,8,0,0,8,8,9890400,0,0,0,0,0
2020-02-12,United Kingdom,16,0,0,16,15,0,0,15,14,66435600,1,0,0,1,1
2020-02-12,Vietnam,15,0,0,15,15,0,0,15,14,96208984,0,0,0,0,1
2020-02-13,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-13,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-13,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-13,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-13,China,59895,1369,0,58526,44759,1117,0,43642,44386,1401870440,15136,252,0,14884,373
2020-02-13,Diamond Princess,175,0,0,175,175,0,0,175,135,,0,0,0,0,40
2020-02-13,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-13,France,11,0,0,11,11,0,0,11,11,67069000,0,0,0,0,0
2020-02-13,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-13,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-13,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-13,Japan,28,1,0,27,28,0,0,28,26,126010000,0,1,0,-1,2
2020-02-13,"Korea, South",28,0,0,28,28,0,0,28,28,51780579,0,0,0,0,0
2020-02-13,Malaysia,19,0,0,19,18,0,0,18,18,32726760,1,0,0,1,0
2020-02-13,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-13,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-13,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-13,Singapore,58,0,0,58,50,0,0,50,47,5703600,8,0,0,8,3
2020-02-13,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-13,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-13,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-13,Taiwan*,18,0,0,18,18,0,0,18,18,23604265,0,0,0,0,0
2020-02-13,Thailand,33,0,0,33,33,0,0,33,33,66484342,0,0,0,0,0
2020-02-13,US,13,0,0,13,12,0,0,12,12,329493716,1,0,0,1,0
2020-02-13,United Arab Emirates,8,0,0,8,8,0,0,8,8,9890400,0,0,0,0,0
2020-02-13,United Kingdom,17,0,0,17,16,0,0,16,15,66435600,1,0,0,1,1
2020-02-13,Vietnam,16,0,0,16,15,0,0,15,15,96208984,1,0,0,1,0
2020-02-14,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-14,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-14,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-14,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-14,China,66358,1521,0,64837,59895,1369,0,58526,44759,1401870440,6463,152,0,6311,15136
2020-02-14,Diamond Princess,218,0,0,218,175,0,0,175,175,,43,0,0,43,0
2020-02-14,Egypt,1,0,0,1,,,,,,100153850,,,,,
2020-02-14,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-14,France,11,0,0,11,11,0,0,11,11,67069000,0,0,0,0,0
2020-02-14,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-14,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-14,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-14,Japan,29,1,0,28,28,1,0,27,28,126010000,1,0,0,1,0
2020-02-14,"Korea, South",28,0,0,28,28,0,0,28,28,51780579,0,0,0,0,0
2020-02-14,Malaysia,19,0,0,19,19,0,0,19,18,32726760,0,0,0,0,1
2020-02-14,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-14,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-14,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-14,Singapore,67,0,0,67,58,0,0,58,50,5703600,9,0,0,9,8
2020-02-14,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-14,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-14,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-14,Taiwan*,18,0,0,18,18,0,0,18,18,23604265,0,0,0,0,0
2020-02-14,Thailand,33,0,0,33,33,0,0,33,33,66484342,0,0,0,0,0
2020-02-14,US,13,0,0,13,13,0,0,13,12,329493716,0,0,0,0,1
2020-02-14,United Arab Emirates,8,0,0,8,8,0,0,8,8,9890400,0,0,0,0,0
2020-02-14,United Kingdom,18,0,0,18,17,0,0,17,16,66435600,1,0,0,1,1
2020-02-14,Vietnam,16,0,0,16,16,0,0,16,15,96208984,0,0,0,0,1
2020-02-15,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-15,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-15,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-15,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-15,China,68413,1663,0,66750,66358,1521,0,64837,59895,1401870440,2055,142,0,1913,6463
2020-02-15,Diamond Princess,285,0,0,285,218,0,0,218,175,,67,0,0,67,43
2020-02-15,Egypt,1,0,0,1,1,0,0,1,,100153850,0,0,0,0,
2020-02-15,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-15,France,12,1,0,11,11,0,0,11,11,67069000,1,1,0,0,0
2020-02-15,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-15,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-15,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-15,Japan,43,1,0,42,29,1,0,28,28,126010000,14,0,0,14,1
2020-02-15,"Korea, South",28,0,0,28,28,0,0,28,28,51780579,0,0,0,0,0
2020-02-15,Malaysia,22,0,0,22,19,0,0,19,19,32726760,3,0,0,3,0
2020-02-15,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-15,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-15,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-15,Singapore,72,0,0,72,67,0,0,67,58,5703600,5,0,0,5,9
2020-02-15,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-15,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-15,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-15,Taiwan*,18,0,0,18,18,0,0,18,18,23604265,0,0,0,0,0
2020-02-15,Thailand,33,0,0,33,33,0,0,33,33,66484342,0,0,0,0,0
2020-02-15,US,13,0,0,13,13,0,0,13,13,329493716,0,0,0,0,0
2020-02-15,United Arab Emirates,8,0,0,8,8,0,0,8,8,9890400,0,0,0,0,0
2020-02-15,United Kingdom,18,0,0,18,18,0,0,18,17,66435600,0,0,0,0,1
2020-02-15,Vietnam,16,0,0,16,16,0,0,16,16,96208984,0,0,0,0,0
2020-02-16,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-16,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-16,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-16,Canada,7,0,0,7,7,0,0,7,7,37966227,0,0,0,0,0
2020-02-16,China,70513,1766,0,68747,68413,1663,0,66750,66358,1401870440,2100,103,0,1997,2055
2020-02-16,Diamond Princess,355,0,0,355,285,0,0,285,218,,70,0,0,70,67
2020-02-16,Egypt,1,0,0,1,1,0,0,1,1,100153850,0,0,0,0,0
2020-02-16,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-16,France,12,1,0,11,12,1,0,11,11,67069000,0,0,0,0,1
2020-02-16,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-16,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-16,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-16,Japan,59,1,0,58,43,1,0,42,29,126010000,16,0,0,16,14
2020-02-16,"Korea, South",29,0,0,29,28,0,0,28,28,51780579,1,0,0,1,0
2020-02-16,Malaysia,22,0,0,22,22,0,0,22,19,32726760,0,0,0,0,3
2020-02-16,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-16,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-16,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-16,Singapore,75,0,0,75,72,0,0,72,67,5703600,3,0,0,3,5
2020-02-16,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-16,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-16,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-16,Taiwan*,20,1,0,19,18,0,0,18,18,23604265,2,1,0,1,0
2020-02-16,Thailand,34,0,0,34,33,0,0,33,33,66484342,1,0,0,1,0
2020-02-16,US,13,0,0,13,13,0,0,13,13,329493716,0,0,0,0,0
2020-02-16,United Arab Emirates,9,0,0,9,8,0,0,8,8,9890400,1,0,0,1,0
2020-02-16,United Kingdom,18,0,0,18,18,0,0,18,18,66435600,0,0,0,0,0
2020-02-16,Vietnam,16,0,0,16,16,0,0,16,16,96208984,0,0,0,0,0
2020-02-17,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-17,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-17,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-17,Canada,8,0,0,8,7,0,0,7,7,37966227,1,0,0,1,0
2020-02-17,China,72434,1864,0,70570,70513,1766,0,68747,68413,1401870440,1921,98,0,1823,2100
2020-02-17,Diamond Princess,454,0,0,454,355,0,0,355,285,,99,0,0,99,70
2020-02-17,Egypt,1,0,0,1,1,0,0,1,1,100153850,0,0,0,0,0
2020-02-17,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-17,France,12,1,0,11,12,1,0,11,12,67069000,0,0,0,0,0
2020-02-17,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-17,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-17,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-17,Japan,66,1,0,65,59,1,0,58,43,126010000,7,0,0,7,16
2020-02-17,"Korea, South",30,0,0,30,29,0,0,29,28,51780579,1,0,0,1,1
2020-02-17,Malaysia,22,0,0,22,22,0,0,22,22,32726760,0,0,0,0,0
2020-02-17,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-17,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-17,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-17,Singapore,77,0,0,77,75,0,0,75,72,5703600,2,0,0,2,3
2020-02-17,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-17,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-17,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-17,Taiwan*,22,1,0,21,20,1,0,19,18,23604265,2,0,0,2,2
2020-02-17,Thailand,35,0,0,35,34,0,0,34,33,66484342,1,0,0,1,1
2020-02-17,US,13,0,0,13,13,0,0,13,13,329493716,0,0,0,0,0
2020-02-17,United Arab Emirates,9,0,0,9,9,0,0,9,8,9890400,0,0,0,0,1
2020-02-17,United Kingdom,19,0,0,19,18,0,0,18,18,66435600,1,0,0,1,0
2020-02-17,Vietnam,16,0,0,16,16,0,0,16,16,96208984,0,0,0,0,0
2020-02-18,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-18,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-18,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-18,Canada,8,0,0,8,8,0,0,8,7,37966227,0,0,0,0,1
2020-02-18,China,74211,2003,0,72208,72434,1864,0,70570,70513,1401870440,1777,139,0,1638,1921
2020-02-18,Diamond Princess,542,0,0,542,454,0,0,454,355,,88,0,0,88,99
2020-02-18,Egypt,1,0,0,1,1,0,0,1,1,100153850,0,0,0,0,0
2020-02-18,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
2020-02-18,France,12,1,0,11,12,1,0,11,12,67069000,0,0,0,0,0
2020-02-18,Germany,16,0,0,16,16,0,0,16,16,83149300,0,0,0,0,0
2020-02-18,India,3,0,0,3,3,0,0,3,3,1360094159,0,0,0,0,0
2020-02-18,Italy,3,0,0,3,3,0,0,3,3,60243406,0,0,0,0,0
2020-02-18,Japan,74,1,0,73,66,1,0,65,59,126010000,8,0,0,8,7
2020-02-18,"Korea, South",31,0,0,31,30,0,0,30,29,51780579,1,0,0,1,1
2020-02-18,Malaysia,22,0,0,22,22,0,0,22,22,32726760,0,0,0,0,0
2020-02-18,Nepal,1,0,0,1,1,0,0,1,1,29609623,0,0,0,0,0
2020-02-18,Philippines,3,1,0,2,3,1,0,2,3,108438081,0,0,0,0,0
2020-02-18,Russia,2,0,0,2,2,0,0,2,2,146745098,0,0,0,0,0
2020-02-18,Singapore,81,0,0,81,77,0,0,77,75,5703600,4,0,0,4,2
2020-02-18,Spain,2,0,0,2,2,0,0,2,2,47100396,0,0,0,0,0
2020-02-18,Sri Lanka,1,0,0,1,1,0,0,1,1,21803000,0,0,0,0,0
2020-02-18,Sweden,1,0,0,1,1,0,0,1,1,10333456,0,0,0,0,0
2020-02-18,Taiwan*,22,1,0,21,22,1,0,21,20,23604265,0,0,0,0,2
2020-02-18,Thailand,35,0,0,35,35,0,0,35,34,66484342,0,0,0,0,1
2020-02-18,US,13,0,0,13,13,0,0,13,13,329493716,0,0,0,0,0
2020-02-18,United Arab Emirates,9,0,0,9,9,0,0,9,9,9890400,0,0,0,0,0
2020-02-18,United Kingdom,19,0,0,19,19,0,0,19,18,66435600,0,0,0,0,1
2020-02-18,Vietnam,16,0,0,16,16,0,0,16,16,96208984,0,0,0,0,0
2020-02-19,Australia,15,0,0,15,15,0,0,15,15,25654023,0,0,0,0,0
2020-02-19,Belgium,1,0,0,1,1,0,0,1,1,11524454,0,0,0,0,0
2020-02-19,Cambodia,1,0,0,1,1,0,0,1,1,15288489,0,0,0,0,0
2020-02-19,Canada,8,0,0,8,8,0,0,8,8,37966227,0,0,0,0,0
2020-02-19,China,74619,2116,0,72503,74211,2003,0,72208,72434,1401870440,408,113,0,295,1777
2020-02-19,Diamond Princess,621,0,0,621,542,0,0,542,454,,79,0,0,79,88
2020-02-19,Egypt,1,0,0,1,1,0,0,1,1,100153850,0,0,0,0,0
2020-02-19,Finland,1,0,0,1,1,0,0,1,1,5527573,0,0,0,0,0
